file_path,file_type,size_bytes,width,height,duration,sha256,meaningful_content_asset,old_usage,new_usage,decision,optimization_need_or_result,replacement_status,exclusion_reason,duplicate_counterpart
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png,png,180,40,100,,9a8492a580bf85d3e98ae8861fbd45567e5a1f83eeafcf9574da0399d5f602ab,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png; admin/js/plugins/jquery-ui/images/ui-bg_flat_0_aaaaaa_40x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_flat_0_aaaaaa_40x100.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_flat_75_ffffff_40x100.png,png,178,40,100,,39ab7ccd9f4e82579da78a9241265df288d8eb65dbbd7cf48aed2d0129887df5,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png; admin/js/plugins/jquery-ui/images/ui-bg_flat_75_ffffff_40x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_flat_75_ffffff_40x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_flat_75_ffffff_40x100.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_55_fbf9ee_1x400.png,png,120,1,400,,691597e8a40a891ea94d3589976ecfc33e6145c49422443b00ac2b5a0022964c,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png; admin/js/plugins/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_55_fbf9ee_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_65_ffffff_1x400.png,png,105,1,400,,f0e6cd91b837d5c5644d026e5ffeccd907953317cd5c0f689901733afda260b2,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png; admin/js/plugins/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_65_ffffff_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_75_dadada_1x400.png,png,111,1,400,,c108f5cbf2dd9ec07a26530695ddd95e1664597ce6c056ae44c162cc2e28cec4,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png; admin/js/plugins/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_75_dadada_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_75_e6e6e6_1x400.png,png,110,1,400,,ddf5dd4e0ef2b185e8bb0af7b6e90ebe74a84384cb4700658e76e754c8bfe550,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png; admin/js/plugins/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_75_e6e6e6_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_95_fef1ec_1x400.png,png,119,1,400,,f6f1c1bedf1a0f37cfef81d12f5f012869d1ee7c984775a569827a1784d34f5c,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png; admin/js/plugins/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_95_fef1ec_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png,png,101,1,100,,54270656df079c4da5182629a080fc633b6f84b87985eb016d25a560e2c38d4a,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png; admin/js/plugins/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_222222_256x240.png,png,4369,256,240,,57adb0d65f4e91dacfee975d9574422bee7486c8a182d60133728c672f2cdbbc,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_222222_256x240.png; admin/js/plugins/jquery-ui/images/ui-icons_222222_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_222222_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_222222_256x240.png; Eski/admin/js/plugins/jquery-ui/images/ui-icons_222222_256x240.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_2e83ff_256x240.png,png,4369,256,240,,20f8c6667afc48aa433ee9eb6d8a0584bdbd6b4a4a9091ff1e6b3adb31e63bd9,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_2e83ff_256x240.png; admin/js/plugins/jquery-ui/images/ui-icons_2e83ff_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_2e83ff_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_2e83ff_256x240.png; Eski/admin/js/plugins/jquery-ui/images/ui-icons_2e83ff_256x240.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_454545_256x240.png,png,4369,256,240,,07460e843c3e59aaadbb34231e699e856a2980753c7a47b66447da5d9f93fb7f,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_454545_256x240.png; admin/js/plugins/jquery-ui/images/ui-icons_454545_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_454545_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_454545_256x240.png; Eski/admin/js/plugins/jquery-ui/images/ui-icons_454545_256x240.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_888888_256x240.png,png,4369,256,240,,ea2e29625de3463465e93b002b065f5833e05b97f7a052b1c141e754d62e1a8b,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_888888_256x240.png; admin/js/plugins/jquery-ui/images/ui-icons_888888_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_888888_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_888888_256x240.png; Eski/admin/js/plugins/jquery-ui/images/ui-icons_888888_256x240.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_cd0a0a_256x240.png,png,4369,256,240,,1e32c6dbf5d3fd342f27a78aa881550d6412aa207f48468724a6a15402b6041b,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_cd0a0a_256x240.png; admin/js/plugins/jquery-ui/images/ui-icons_cd0a0a_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_cd0a0a_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_cd0a0a_256x240.png; Eski/admin/js/plugins/jquery-ui/images/ui-icons_cd0a0a_256x240.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/animated-overlay.gif,gif,1738,40,40,,c7bcc76fb23c0430b36ec448eb79f8bc34129dae95da10f3c14ed0eacdf2f1b9,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/css/plugins/jQueryUI/images/animated-overlay.gif; admin/js/jquery-ui/css/ui-lightness/images/animated-overlay.gif; admin/js/jquery-ui/development-bundle/themes/base/images/animated-overlay.gif; admin/js/jquery-ui/development-bundle/themes/ui-lightness/images/animated-overlay.gif; admin/js/jquery-ui/development-bundle/themes/ui-lightness/minified/images/animated-overlay.gif; admin/js/plugins/jquery-ui/images/animated-overlay.gif; Eski/admin/css/plugins/jQueryUI/images/animated-overlay.gif; Eski/admin/js/jquery-ui/css/ui-lightness/images/animated-overlay.gif; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/animated-overlay.gif; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/animated-overlay.gif; Eski/admin/js/jquery-ui/development-bundle/themes/ui-lightness/images/animated-overlay.gif; Eski/admin/js/jquery-ui/development-bundle/themes/ui-lightness/minified/images/animated-overlay.gif; Eski/admin/js/plugins/jquery-ui/images/animated-overlay.gif
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png,png,180,40,100,,9a8492a580bf85d3e98ae8861fbd45567e5a1f83eeafcf9574da0399d5f602ab,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png; admin/js/plugins/jquery-ui/images/ui-bg_flat_0_aaaaaa_40x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_flat_0_aaaaaa_40x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_flat_0_aaaaaa_40x100.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png,png,178,40,100,,39ab7ccd9f4e82579da78a9241265df288d8eb65dbbd7cf48aed2d0129887df5,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_flat_75_ffffff_40x100.png; admin/js/plugins/jquery-ui/images/ui-bg_flat_75_ffffff_40x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_flat_75_ffffff_40x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_flat_75_ffffff_40x100.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png,png,120,1,400,,691597e8a40a891ea94d3589976ecfc33e6145c49422443b00ac2b5a0022964c,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_55_fbf9ee_1x400.png; admin/js/plugins/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_55_fbf9ee_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png,png,105,1,400,,f0e6cd91b837d5c5644d026e5ffeccd907953317cd5c0f689901733afda260b2,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_65_ffffff_1x400.png; admin/js/plugins/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_65_ffffff_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png,png,111,1,400,,c108f5cbf2dd9ec07a26530695ddd95e1664597ce6c056ae44c162cc2e28cec4,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_75_dadada_1x400.png; admin/js/plugins/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_75_dadada_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png,png,110,1,400,,ddf5dd4e0ef2b185e8bb0af7b6e90ebe74a84384cb4700658e76e754c8bfe550,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_75_e6e6e6_1x400.png; admin/js/plugins/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_75_e6e6e6_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png,png,119,1,400,,f6f1c1bedf1a0f37cfef81d12f5f012869d1ee7c984775a569827a1784d34f5c,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_95_fef1ec_1x400.png; admin/js/plugins/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_glass_95_fef1ec_1x400.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png,png,101,1,100,,54270656df079c4da5182629a080fc633b6f84b87985eb016d25a560e2c38d4a,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png; admin/js/plugins/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-bg_highlight-soft_75_cccccc_1x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png; Eski/admin/js/plugins/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_222222_256x240.png,png,4369,256,240,,57adb0d65f4e91dacfee975d9574422bee7486c8a182d60133728c672f2cdbbc,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_222222_256x240.png; admin/js/plugins/jquery-ui/images/ui-icons_222222_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_222222_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_222222_256x240.png; Eski/admin/js/plugins/jquery-ui/images/ui-icons_222222_256x240.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_2e83ff_256x240.png,png,4369,256,240,,20f8c6667afc48aa433ee9eb6d8a0584bdbd6b4a4a9091ff1e6b3adb31e63bd9,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_2e83ff_256x240.png; admin/js/plugins/jquery-ui/images/ui-icons_2e83ff_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_2e83ff_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_2e83ff_256x240.png; Eski/admin/js/plugins/jquery-ui/images/ui-icons_2e83ff_256x240.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_454545_256x240.png,png,4369,256,240,,07460e843c3e59aaadbb34231e699e856a2980753c7a47b66447da5d9f93fb7f,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_454545_256x240.png; admin/js/plugins/jquery-ui/images/ui-icons_454545_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_454545_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_454545_256x240.png; Eski/admin/js/plugins/jquery-ui/images/ui-icons_454545_256x240.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_888888_256x240.png,png,4369,256,240,,ea2e29625de3463465e93b002b065f5833e05b97f7a052b1c141e754d62e1a8b,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_888888_256x240.png; admin/js/plugins/jquery-ui/images/ui-icons_888888_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_888888_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_888888_256x240.png; Eski/admin/js/plugins/jquery-ui/images/ui-icons_888888_256x240.png
public_html/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_cd0a0a_256x240.png,png,4369,256,240,,1e32c6dbf5d3fd342f27a78aa881550d6412aa207f48468724a6a15402b6041b,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_cd0a0a_256x240.png; admin/js/plugins/jquery-ui/images/ui-icons_cd0a0a_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/ui-icons_cd0a0a_256x240.png; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/ui-icons_cd0a0a_256x240.png; Eski/admin/js/plugins/jquery-ui/images/ui-icons_cd0a0a_256x240.png
public_html/admin/js/jquery-ui/development-bundle/themes/ui-lightness/images/animated-overlay.gif,gif,1738,40,40,,c7bcc76fb23c0430b36ec448eb79f8bc34129dae95da10f3c14ed0eacdf2f1b9,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/css/plugins/jQueryUI/images/animated-overlay.gif; admin/js/jquery-ui/css/ui-lightness/images/animated-overlay.gif; admin/js/jquery-ui/development-bundle/themes/base/images/animated-overlay.gif; admin/js/jquery-ui/development-bundle/themes/base/minified/images/animated-overlay.gif; admin/js/jquery-ui/development-bundle/themes/ui-lightness/minified/images/animated-overlay.gif; admin/js/plugins/jquery-ui/images/animated-overlay.gif; Eski/admin/css/plugins/jQueryUI/images/animated-overlay.gif; Eski/admin/js/jquery-ui/css/ui-lightness/images/animated-overlay.gif; Eski/admin/js/jquery-ui/development-bundle/themes/base/images/animated-overlay.gif; Eski/admin/js/jquery-ui/development-bundle/themes/base/minified/images/animated-overlay.gif; Eski/admin/js/jquery-ui/development-bundle/themes/ui-lightness/images/animated-overlay.gif; Eski/admin/js/jquery-ui/development-bundle/themes/ui-lightness/minified/images/animated-overlay.gif; Eski/admin/js/plugins/jquery-ui/images/animated-overlay.gif
public_html/admin/js/jquery-ui/development-bundle/themes/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.png,png,418,40,40,,efe6120ab3a3945618abe61a1afc4d5acfc100561f1108e76d44fa9bbacab796,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/css/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.png; admin/js/jquery-ui/development-bundle/themes/ui-lightness/minified/images/ui-bg_diagonals-thick_18_b81900_40x40.png; Eski/admin/js/jquery-ui/css/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.png; Eski/admin/js/jquery-ui/development-bundle/themes/ui-lightness/images/ui-bg_diagonals-thick_18_b81900_40x40.png; Eski/admin/js/jquery-ui/development-bundle/themes/ui-lightness/minified/images/ui-bg_diagonals-thick_18_b81900_40x40.png
public_html/admin/js/jquery-ui/development-bundle/themes/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png,png,312,40,40,,005b9142f38f3713f379d208c4e4e9d54ec8101c8d4f1838b560f99de42999d1,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/css/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png; admin/js/jquery-ui/development-bundle/themes/ui-lightness/minified/images/ui-bg_diagonals-thick_20_666666_40x40.png; Eski/admin/js/jquery-ui/css/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png; Eski/admin/js/jquery-ui/development-bundle/themes/ui-lightness/images/ui-bg_diagonals-thick_20_666666_40x40.png; Eski/admin/js/jquery-ui/development-bundle/themes/ui-lightness/minified/images/ui-bg_diagonals-thick_20_666666_40x40.png
public_html/admin/js/jquery-ui/development-bundle/themes/ui-lightness/images/ui-bg_flat_10_000000_40x100.png,png,205,40,100,,b3f70c835f507e84d401d02ffc6d82748397f24b8888817dab8cf069d5dc8301,NO,"Legacy template, admin or interface asset",Not rendered in the redesigned public site,INTENTIONALLY_EXCLUDED,Not required,Not applicable,"Administrative, plugin, theme-demo or interface artwork; not Vista company content.",admin/js/jquery-ui/css/ui-lightness/images/ui-bg_flat_10_000000_40x100.png; admin/js/jquery-ui/development-bundle/themes/ui-lightness/minified/images/ui-bg_flat_10_000000_40x100.png; Eski/admin/js/jquery-ui/css/ui-lightness/images/ui-bg_flat_10_000000_40x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/ui-lightness/images/ui-bg_flat_10_000000_40x100.png; Eski/admin/js/jquery-ui/development-bundle/themes/ui-lightness/minified/images/ui-bg_flat_10_000000_40x100.png
